-2035.40, 5693.30
-2035.40, 5903.30
-2035.40, 6113.30
-2035.40, 6323.30
-2035.40, 6533.30
-1825.40, 6533.30
-1825.40, 6323.30
-1825.40, 6113.30
-1825.40, 5903.30
-1825.40, 5693.30
-1615.40, 5693.30
-1615.40, 5903.30
-1615.40, 6113.30
-1615.40, 6323.30
-1615.40, 6533.30
-1405.40, 6533.30
-1405.40, 6323.30
-1405.40, 6113.30
-1405.40, 5903.30
-1405.40, 5693.30
-1195.40, 5693.30
-1195.40, 5903.30
-1195.40, 6113.30
-1195.40, 6323.30
-1195.40, 6533.30
-985.40, 6533.30
-985.40, 6323.30
-985.40, 6113.30
-985.40, 5903.30
-985.40, 5693.30
575.60, 5488.80
575.60, 5698.80
575.60, 5908.80
575.60, 6118.80
575.60, 6328.80
785.60, 6328.80
785.60, 6118.80
785.60, 5908.80
785.60, 5698.80
785.60, 5488.80
995.60, 5488.80
995.60, 5698.80
995.60, 5908.80
995.60, 6118.80
995.60, 6328.80
1205.60, 6328.80
1205.60, 6118.80
1205.60, 5908.80
1205.60, 5698.80
1205.60, 5488.80
1415.60, 5488.80
1415.60, 5698.80
1415.60, 5908.80
1415.60, 6118.80
1415.60, 6328.80
1625.60, 6328.80
1625.60, 6118.80
1625.60, 5908.80
1625.60, 5698.80
1625.60, 5488.80
926.60, 4229.50
926.60, 4439.50
926.60, 4649.50
1136.60, 4649.50
1136.60, 4439.50
1136.60, 4229.50
1346.60, 4229.50
1346.60, 4439.50
1346.60, 4649.50
1556.60, 4649.50
1556.60, 4439.50
1556.60, 4229.50
1766.60, 4229.50
1766.60, 4439.50
1766.60, 4649.50
1976.60, 4649.50
1976.60, 4439.50
1976.60, 4229.50
664.20, 3308.00
664.20, 3518.00
664.20, 3728.00
874.20, 3728.00
874.20, 3518.00
874.20, 3308.00
1084.20, 3308.00
1084.20, 3518.00
1084.20, 3728.00
1294.20, 3728.00
1294.20, 3518.00
1294.20, 3308.00
