-1147.70, -2814.60
-1147.70, -3014.60
-947.70, -3414.60
-947.70, -3214.60
-947.70, -3014.60
-947.70, -2814.60
-747.70, -2614.60
-747.70, -2814.60
-747.70, -3014.60
-747.70, -3214.60
-747.70, -3414.60
-747.70, -3614.60
-547.70, -3614.60
-547.70, -3414.60
-547.70, -3214.60
-547.70, -3014.60
-547.70, -2814.60
-547.70, -2614.60
-347.70, -2614.60
-347.70, -2814.60
-347.70, -3014.60
-347.70, -3214.60
-347.70, -3414.60
-347.70, -3614.60
-147.70, -3614.60
-147.70, -3414.60
-147.70, -3214.60
-147.70, -3014.60
-147.70, -2814.60
-147.70, -2614.60
-147.70, -2414.60
52.30, -2414.60
52.30, -2614.60
52.30, -2814.60
52.30, -3014.60
52.30, -3214.60
52.30, -3414.60
252.30, -3414.60
252.30, -3214.60
252.30, -3014.60
252.30, -2814.60
252.30, -2614.60
252.30, -2414.60
452.30, -2414.60
452.30, -2614.60
452.30, -2814.60
452.30, -3014.60
452.30, -3214.60
452.30, -3414.60
652.30, -3414.60
652.30, -3214.60
652.30, -3014.60
652.30, -2814.60
652.30, -2614.60
-2492.40, -577.50
-2492.40, -377.50
-2292.40, -377.50
-2292.40, -577.50
-2292.40, -777.50
-2292.40, -977.50
-2092.40, -1177.50
-2092.40, -977.50
-2092.40, -777.50
-2092.40, -577.50
-2092.40, -377.50
-2092.40, -177.50
-1892.40, 22.50
-1892.40, -177.50
-1892.40, -377.50
-1892.40, -577.50
-1892.40, -777.50
-1892.40, -977.50
-1692.40, -977.50
-1692.40, -777.50
-1692.40, -577.50
-1692.40, -377.50
-1692.40, -177.50
-1692.40, 22.50
-1492.40, 222.50
-1492.40, 22.50
-1492.40, -177.50
-1492.40, -377.50
-1492.40, -577.50
-1492.40, -777.50
-1292.40, -777.50
-1292.40, -577.50
-1292.40, -377.50
-1292.40, -177.50
-1292.40, 22.50
-1292.40, 222.50
-1092.40, 422.50
-1092.40, 222.50
-1092.40, 22.50
-1092.40, -177.50
-1092.40, -377.50
-1092.40, -577.50
-1092.40, -777.50
-892.40, -577.50
-892.40, -377.50
-892.40, -177.50
-892.40, 22.50
-892.40, 222.50
-692.40, 22.50
-692.40, -177.50
-692.40, -377.50
-692.40, -577.50
-492.40, -377.50
-492.40, -177.50
2162.70, -1112.50
2162.70, -1312.50
2162.70, -1512.50
2162.70, -1712.50
2162.70, -1912.50
2362.70, -2112.50
2362.70, -1912.50
2362.70, -1712.50
2362.70, -1512.50
2362.70, -1312.50
2362.70, -1112.50
2362.70, -912.50
2562.70, -912.50
2562.70, -1112.50
2562.70, -1312.50
2562.70, -1512.50
2562.70, -1712.50
2562.70, -1912.50
2762.70, -1912.50
2762.70, -1712.50
2762.70, -1512.50
2762.70, -1312.50
2762.70, -1112.50
2762.70, -912.50
2962.70, -712.50
2962.70, -912.50
2962.70, -1112.50
2962.70, -1312.50
2962.70, -1512.50
2962.70, -1712.50
2962.70, -1912.50
3162.70, -1712.50
3162.70, -1512.50
3162.70, -1312.50
3162.70, -1112.50
3162.70, -912.50
3162.70, -712.50
3362.70, -712.50
3362.70, -912.50
3362.70, -1112.50
3362.70, -1312.50
3362.70, -1512.50
3362.70, -1712.50
3562.70, -1712.50
3562.70, -1512.50
3562.70, -1312.50
3562.70, -1112.50
3562.70, -912.50
3562.70, -712.50
3762.70, -712.50
3762.70, -912.50
3762.70, -1112.50
3762.70, -1312.50
3762.70, -1512.50
3962.70, -1512.50
3313.20, -4223.80
3313.20, -4423.80
3513.20, -4623.80
3513.20, -4423.80
3513.20, -4223.80
3513.20, -4023.80
3713.20, -4023.80
3713.20, -4223.80
3713.20, -4423.80
3713.20, -4623.80
3713.20, -4823.80
3913.20, -4823.80
3913.20, -4623.80
3913.20, -4423.80
3913.20, -4223.80
3913.20, -4023.80
3913.20, -3823.80
4113.20, -3823.80
4113.20, -4023.80
4113.20, -4223.80
4113.20, -4423.80
4113.20, -4623.80
4113.20, -4823.80
4313.20, -4823.80
4313.20, -4623.80
4313.20, -4423.80
4313.20, -4223.80
4313.20, -4023.80
4313.20, -3823.80
4513.20, -3623.80
4513.20, -3823.80
4513.20, -4023.80
4513.20, -4223.80
4513.20, -4423.80
4513.20, -4623.80
4713.20, -4623.80
4713.20, -4423.80
4713.20, -4223.80
4713.20, -4023.80
4713.20, -3823.80
4713.20, -3623.80
4913.20, -3423.80
4913.20, -3623.80
4913.20, -3823.80
4913.20, -4023.80
4913.20, -4223.80
4913.20, -4423.80
5113.20, -4423.80
5113.20, -4223.80
5113.20, -4023.80
5113.20, -3823.80
5313.20, -4023.80
5313.20, -4223.80
1427.31, -3756.85
