-3746.7,-1786.2
-3746.7,-1576.2
-3746.7,-1366.2
-3746.7,-1156.2
-3746.7,-946.2
-3746.7,-736.2
-3746.7,-526.2
-3746.7,-316.2
-3746.7,-106.2
-3536.7,-106.2
-3536.7,-316.2
-3536.7,-526.2
-3536.7,-736.2
-3536.7,-946.2
-3536.7,-1156.2
-3536.7,-1366.2
-3536.7,-1576.2
-3536.7,-1786.2
-3326.7,-1786.2
-3326.7,-1576.2
-3326.7,-1366.2
-3326.7,-1156.2
-3326.7,-946.2
-3326.7,-736.2
-3326.7,-526.2
-3326.7,-316.2
-3326.7,-106.2
-3116.7,-106.2
-3116.7,-316.2
-3116.7,-526.2
-3116.7,-736.2
-3116.7,-946.2
-3116.7,-1156.2
-3116.7,-1366.2
-3116.7,-1576.2
-3116.7,-1786.2
-1968.4,-1933.1
-1968.4,-1723.1
-1968.4,-1513.1
-1968.4,-1303.1
-1968.4,-1093.1
-1968.4,-883.1
-1968.4,-673.1
-1968.4,-463.1
-1758.4,-463.1
-1758.4,-673.1
-1758.4,-883.1
-1758.4,-1093.1
-1758.4,-1303.1
-1758.4,-1513.1
-1758.4,-1723.1
-1758.4,-1933.1
-997.3,-1442.4
-997.3,-1232.4
-997.3,-1022.4
-787.3,-1022.4
-787.3,-1232.4
-787.3,-1442.4
-577.3,-1442.4
-577.3,-1232.4
-577.3,-1022.4
