-1659.10,751.95
-1657.85,551.05
-1658.25,349.55
-1457.55,350.65
-1458.45,552.70
-1458.20,751.55
-1259.40,749.95
-1257.75,551.05
-1258.30,349.45
-1058.55,350.55
-1058.05,552.75
-1058.15,751.55
-859.10,750.00
-857.85,551.10
-858.20,349.35
-658.85,350.55
-657.80,552.90
-658.25,751.85
-457.70,749.80
-458.45,551.20
-458.20,349.25
-260.70,350.55
-257.75,552.85
-258.35,751.90
-58.35,749.75
-58.20,551.25
-58.20,349.30
-2887.00,3480.95
-2886.50,3680.05
-2886.50,3878.70
-2687.80,4078.85
-2686.15,3877.65
-2686.75,3680.25
-2686.70,3477.00
-2686.65,3277.25
-2486.30,3278.90
-2486.65,3480.85
-2486.65,3680.05
-2486.65,3879.00
-2486.60,4079.20
-2288.60,4276.40
-2286.20,4080.35
-2286.75,3879.85
-2286.65,3679.30
-2286.60,3477.35
-2286.60,3277.10
-2087.40,3278.85
-2086.20,3480.45
-2086.65,3679.75
-2086.65,3879.75
-2086.60,4079.45
-2086.60,4276.60
-1887.85,4480.35
-1886.25,4278.05
-1886.65,4080.60
-1886.65,3879.20
-1886.60,3679.15
-1886.60,3477.25
-1886.60,3277.55
-1688.20,3480.10
-1686.10,3679.70
-1686.85,3879.75
-1686.60,4079.35
-1686.60,4276.80
-1686.60,4480.30
-1486.60,4478.65
-1486.55,4277.75
-1486.60,4080.45
-1486.60,3879.40
-1486.55,3679.15
-1486.55,3477.10
-1287.90,3678.75
-1286.20,3879.90
-1286.60,4079.40
-1286.60,4276.85
-1286.60,4480.40
-1087.50,4277.90
-1086.15,4080.45
-1086.70,3879.45
-1086.65,3679.15
-887.50,3678.70
-886.20,3878.75
-886.65,4078.20
964.95,3357.45
1541.10,1755.60
1539.85,1552.45
1540.35,1351.20
1540.35,1154.90
1540.35,953.25
1540.35,751.70
1540.35,552.80
1738.60,551.75
1740.80,751.20
1740.15,953.55
1740.20,1152.75
1740.25,1352.35
1740.30,1554.35
1740.30,1752.40
1940.05,1752.05
1940.40,1552.55
1940.40,1351.15
1940.35,1152.90
1940.35,953.25
1940.35,751.60
2139.00,752.30
2140.75,953.75
2140.20,1153.00
2140.20,1352.20
2140.25,1554.40
2140.25,1752.20
2339.55,1953.70
2340.75,1750.20
2340.20,1553.20
2340.20,1351.25
2340.25,1152.90
2340.25,953.20
2340.25,751.65
2540.10,953.85
2540.35,1152.95
2540.35,1352.00
2540.35,1554.40
2540.35,1752.35
2540.35,1953.90
2739.20,1951.70
2740.80,1750.35
2740.15,1553.00
2740.20,1351.20
2740.20,1153.00
2740.25,953.30
2940.10,951.55
2940.35,1151.90
2940.35,1350.95
2940.35,1552.00
2940.35,1753.30
2940.30,1953.60
3139.30,1750.45
3140.75,1553.50
3140.25,1351.05
3140.25,1153.00
3339.75,1151.40
2506.80,-1576.75
2504.25,-1773.45
2704.10,-1974.45
2705.05,-1774.10
2704.70,-1574.45
2903.85,-1376.10
2905.15,-1574.15
2904.60,-1773.60
2904.60,-1974.40
2904.60,-2174.05
2904.65,-2372.60
3104.25,-2577.20
3104.90,-2372.75
3104.75,-2174.80
3104.75,-1973.00
3104.70,-1773.95
3104.70,-1572.85
3104.70,-1372.55
3303.45,-1374.50
3305.25,-1576.55
3304.45,-1773.60
3304.70,-1974.40
3304.65,-2173.90
3304.70,-2372.45
3304.70,-2577.40
3505.30,-2372.30
3504.40,-2175.10
3504.70,-1972.85
3504.70,-1773.85
3504.70,-1573.05
3504.70,-1372.35
3504.70,-1175.45
3703.60,-1174.10
3705.10,-1372.60
3704.65,-1577.10
3704.65,-1773.05
3704.65,-1974.05
3704.65,-2173.90
3704.70,-2372.40
3904.15,-2175.70
3905.00,-1972.55
3904.70,-1774.15
3904.70,-1573.30
3904.70,-1372.30
3904.70,-1175.30
4104.20,-972.50
4104.95,-1177.05
4104.75,-1372.25
4104.70,-1577.40
4104.70,-1773.10
4104.70,-1974.05
4104.70,-2173.65
4303.25,-1972.70
4305.15,-1774.30
4304.60,-1573.35
4304.65,-1373.70
4304.65,-1174.85
4304.70,-972.60
4505.30,-1776.30
676.10,-550.65
