-4634.0, -2941.0
-4634.0, -2731.0
-4634.0, -2521.0
-4634.0, -2311.0
-4634.0, -2101.0
-4634.0, -1891.0
-4424.0, -1891.0
-4424.0, -2101.0
-4424.0, -2311.0
-4424.0, -2521.0
-4424.0, -2731.0
-4424.0, -2941.0
-4214.0, -2941.0
-4214.0, -2731.0
-4214.0, -2521.0
-4214.0, -2311.0
-4214.0, -2101.0
-4214.0, -1891.0
-4004.0, -1891.0
-4004.0, -2101.0
-4004.0, -2311.0
-4004.0, -2521.0
-4004.0, -2731.0
-4004.0, -2941.0
-3794.0, -2941.0
-3794.0, -2731.0
-3794.0, -2521.0
-3794.0, -2311.0
-3794.0, -2101.0
-3794.0, -1891.0
-3584.0, -1891.0
-3584.0, -2101.0
-3584.0, -2311.0
-3584.0, -2521.0
-3584.0, -2731.0
-3584.0, -2941.0
-3374.0, -2941.0
-3374.0, -2731.0
-3374.0, -2521.0
-3374.0, -2311.0
-3374.0, -2101.0
-3374.0, -1891.0
-3164.0, -1891.0
-3164.0, -2101.0
-3164.0, -2311.0
-3164.0, -2521.0
-3164.0, -2731.0
-3164.0, -2941.0
-2954.0, -2941.0
-2954.0, -2731.0
-2954.0, -2521.0
-2954.0, -2311.0
-2954.0, -2101.0
-2954.0, -1891.0
-2744.0, -1891.0
-2744.0, -2101.0
-2744.0, -2311.0
-2744.0, -2521.0
-2744.0, -2731.0
-2744.0, -2941.0
-2534.0, -2941.0
-2534.0, -2731.0
-2534.0, -2521.0
-2534.0, -2311.0
-2534.0, -2101.0
-2534.0, -1891.0
-2324.0, -1891.0
-2324.0, -2101.0
-2324.0, -2311.0
-2324.0, -2521.0
-2324.0, -2731.0
-2324.0, -2941.0
-2114.0, -2941.0
-2114.0, -2731.0
-2114.0, -2521.0
-2114.0, -2311.0
-2114.0, -2101.0
-2114.0, -1891.0
-1904.0, -1891.0
-1904.0, -2101.0
-1904.0, -2311.0
-1904.0, -2521.0
-1904.0, -2731.0
-1904.0, -2941.0
-1694.0, -2941.0
-1694.0, -2731.0
-1694.0, -2521.0
-1694.0, -2311.0
-1694.0, -2101.0
-1694.0, -1891.0
-1484.0, -1891.0
-1484.0, -2101.0
-1484.0, -2311.0
-1484.0, -2521.0
-1484.0, -2731.0
-1484.0, -2941.0
-1274.0, -2941.0
-1274.0, -2731.0
-1274.0, -2521.0
-1274.0, -2311.0
-1274.0, -2101.0
-1274.0, -1891.0
-1064.0, -1891.0
-1064.0, -2101.0
-1064.0, -2311.0
-1064.0, -2521.0
-1064.0, -2731.0
-1064.0, -2941.0
-854.0, -2941.0
-854.0, -2731.0
-854.0, -2521.0
-854.0, -2311.0
-854.0, -2101.0
-854.0, -1891.0
-644.0, -1891.0
-644.0, -2101.0
-644.0, -2311.0
-644.0, -2521.0
-644.0, -2731.0
-644.0, -2941.0
-434.0, -2941.0
-434.0, -2731.0
-434.0, -2521.0
-434.0, -2311.0
-434.0, -2101.0
-434.0, -1891.0
-224.0, -1891.0
-224.0, -2101.0
-224.0, -2311.0
-224.0, -2521.0
-224.0, -2731.0
-224.0, -2941.0
-14.0, -2941.0
-14.0, -2731.0
-14.0, -2521.0
-14.0, -2311.0
-14.0, -2101.0
-14.0, -1891.0
196.0, -1891.0
196.0, -2101.0
196.0, -2311.0
196.0, -2521.0
196.0, -2731.0
196.0, -2941.0
406.0, -2941.0
406.0, -2731.0
406.0, -2521.0
406.0, -2311.0
406.0, -2101.0
406.0, -1891.0
616.0, -1891.0
616.0, -2101.0
616.0, -2311.0
616.0, -2521.0
616.0, -2731.0
616.0, -2941.0
826.0, -2941.0
826.0, -2731.0
826.0, -2521.0
826.0, -2311.0
826.0, -2101.0
826.0, -1891.0
1036.0, -1891.0
1036.0, -2101.0
1036.0, -2311.0
1036.0, -2521.0
1036.0, -2731.0
1036.0, -2941.0
1246.0, -2941.0
1246.0, -2731.0
1246.0, -2521.0
1246.0, -2311.0
1246.0, -2101.0
1246.0, -1891.0
1456.0, -1891.0
1456.0, -2101.0
1456.0, -2311.0
1456.0, -2521.0
1456.0, -2731.0
1456.0, -2941.0
1666.0, -2941.0
1666.0, -2731.0
1666.0, -2521.0
1666.0, -2311.0
1666.0, -2101.0
1666.0, -1891.0
1876.0, -1891.0
1876.0, -2101.0
1876.0, -2311.0
1876.0, -2521.0
1876.0, -2731.0
1876.0, -2941.0
2086.0, -2941.0
2086.0, -2731.0
2086.0, -2521.0
2086.0, -2311.0
2086.0, -2101.0
2086.0, -1891.0
2296.0, -1891.0
2296.0, -2101.0
2296.0, -2311.0
2296.0, -2521.0
2296.0, -2731.0
2296.0, -2941.0
2506.0, -2941.0
2506.0, -2731.0
2506.0, -2521.0
2506.0, -2311.0
2506.0, -2101.0
2506.0, -1891.0
2716.0, -1891.0
2716.0, -2101.0
2716.0, -2311.0
2716.0, -2521.0
2716.0, -2731.0
2716.0, -2941.0
2926.0, -2941.0
2926.0, -2731.0
2926.0, -2521.0
2926.0, -2311.0
2926.0, -2101.0
2926.0, -1891.0
3136.0, -1891.0
3136.0, -2101.0
3136.0, -2311.0
3136.0, -2521.0
3136.0, -2731.0
3136.0, -2941.0
3346.0, -2941.0
3346.0, -2731.0
3346.0, -2521.0
3346.0, -2311.0
3346.0, -2101.0
3346.0, -1891.0
3556.0, -1891.0
3556.0, -2101.0
3556.0, -2311.0
3556.0, -2521.0
3556.0, -2731.0
3556.0, -2941.0
